https://auburn.craigslist.org/ctd/d/auburn-university-2010-chevy-chevrolet/7240372487.html,auburn,https://auburn.craigslist.org,35990,2010,chevrolet,corvette grand sport,good,8 cylinders,gas,32742,clean,other,1G1YU3DW1A5106980,rwd,other,custom,https://images.craigslist.org/00N0N_ipkbHVZYf4w_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2014-hyundai-sonata-20t/7240309422.html,auburn,https://auburn.craigslist.org,7500,2014,hyundai,sonata,excellent,4 cylinders,gas,93600,clean,automatic,5NPEC4AB0EH813529,fwd,sedan,custom,https://images.craigslist.org/00s0s_gBHYmJ5o7yM_0ne0hq_600x450.jpg,32.5475,-85.4682
https://auburn.craigslist.org/cto/d/auburn-2006-bmw-x3/7240224296.html,auburn,https://auburn.craigslist.org,4900,2006,bmw,x3 3.0i,good,6 cylinders,gas,87046,clean,automatic,7Y2QY5PJ6P9135798,fwd,SUV,blue,https://images.craigslist.org/00B0B_5zgEGWPOrt0_07L0ak_600x450.jpg,32.616807,-85.464149
https://auburn.craigslist.org/cto/d/lanett-truck/7240103965.html,auburn,https://auburn.craigslist.org,2000,1974,chevrolet,c-10,good,4 cylinders,gas,190000,clean,automatic,3D2WR4VP1Y9516075,rwd,pickup,blue,https://images.craigslist.org/00M0M_6o7KcDpArwl_0CI0t2_600x450.jpg,32.8616,-85.2161
https://auburn.craigslist.org/cto/d/auburn-2005-ford-f350-lariat/7239983776.html,auburn,https://auburn.craigslist.org,19500,2005,ford,f350 lariat,excellent,8 cylinders,diesel,116000,lien,automatic,7A7BZ5GM2Q1778305,4wd,pickup,blue,https://images.craigslist.org/00p0p_b95l1EgUfly_0CI0t2_600x450.jpg,32.5475,-85.4682
https://auburn.craigslist.org/ctd/d/auburn-university-2016-toyota-tacoma/7239776805.html,auburn,https://auburn.craigslist.org,29590,2016,toyota,tacoma double cab sr5,good,6 cylinders,gas,33290,clean,other,3TMAZ5CN6GM020355,fwd,pickup,red,https://images.craigslist.org/00k0k_9nUNSlCBLMT_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2012-ford-mustang/7239425036.html,auburn,https://auburn.craigslist.org,39990,2012,ford,mustang shelby gt500 coupe,good,8 cylinders,gas,9692,clean,other,1ZVBP8JS8C5240016,rwd,coupe,blue,https://images.craigslist.org/01515_fL9MWURsaZg_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2012-chevy-chevrolet/7238667661.html,auburn,https://auburn.craigslist.org,41990,2012,chevrolet,camaro zl1 coupe 2d,good,8 cylinders,gas,2778,clean,other,2G1FS1EP4C9800609,rwd,coupe,red,https://images.craigslist.org/00p0p_eXZbgunMDyS_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2017-jeep-wrangler/7238127696.html,auburn,https://auburn.craigslist.org,31990,2017,jeep,wrangler unlimited sport s,good,6 cylinders,gas,29614,clean,other,1C4BJWDG9HL725235,4wd,other,custom,https://images.craigslist.org/00g0g_lCDDDlgwtZt_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/santa-cruz-2019-ford-transit-connect/7237779886.html,auburn,https://auburn.craigslist.org,490,2019,ford,transit connect wagon xlt,excellent,4 cylinders,gas,4775,clean,automatic,NM0GE9F22K1398142,fwd,van,custom,https://images.craigslist.org/00D0D_foGOQzDTOxU_0fe0bq_600x450.jpg,36.967357,-122.024254
https://auburn.craigslist.org/cto/d/opelika-2012-250-super-duty-lariat-67/7237759157.html,auburn,https://auburn.craigslist.org,27500,2012,ford,f-250,excellent,other,diesel,189000,clean,automatic,7N3MK2BL1E5930365,4wd,pickup,silver,https://images.craigslist.org/00707_54YNEBNci6a_0CI0m7_600x450.jpg,32.639,-85.3803
https://auburn.craigslist.org/ctd/d/auburn-university-2013-bmw-m3-coupe-2d/7237595428.html,auburn,https://auburn.craigslist.org,36990,2013,bmw,m3 coupe 2d,good,8 cylinders,gas,50956,clean,other,WBSKG9C51DE799269,rwd,coupe,black,https://images.craigslist.org/00606_kQUEArnEuL6_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2016-ram-1500-crew/7237366792.html,auburn,https://auburn.craigslist.org,24990,2016,ram,1500 crew cab slt pickup 4d,good,6 cylinders,other,57926,clean,other,1C6RR6LG9GS331867,fwd,pickup,custom,https://images.craigslist.org/00O0O_7r7iltwH7Gs_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2010-hyundai-tucson/7237318515.html,auburn,https://auburn.craigslist.org,5995,2010,hyundai,tucson,good,other,gas,126000,clean,automatic,7O0BO5WY6D2882780,fwd,other,custom,https://images.craigslist.org/00O0O_hmpZECNGvnh_0CI0t2_600x450.jpg,32.623299,-85.481787
https://auburn.craigslist.org/cto/d/roanoke-2003-ford-expedition/7237009212.html,auburn,https://auburn.craigslist.org,4900,2003,ford,expedition,good,8 cylinders,gas,177000,clean,automatic,3P8YN3YY9J2506940,rwd,SUV,blue,https://images.craigslist.org/00Z0Z_cU2ijvO9NHO_0gg0cc_600x450.jpg,33.1512,-85.3722
https://auburn.craigslist.org/ctd/d/auburn-university-2012-chevy-chevrolet/7236744893.html,auburn,https://auburn.craigslist.org,33990,2012,chevrolet,corvette grand sport,good,8 cylinders,gas,49245,clean,automatic,1G1YW3DWXC5106649,rwd,other,white,https://images.craigslist.org/00606_9Mk7VmYD4yK_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/waverly-toyota-t100-4x4/7236413365.html,auburn,https://auburn.craigslist.org,2650,1996,toyota,t100 4x4,good,6 cylinders,gas,414625,clean,automatic,4U1DY1BC2V3490830,4wd,pickup,blue,https://images.craigslist.org/00i0i_7r28JridE5t_0CI0t2_600x450.jpg,32.7632,-85.5144
https://auburn.craigslist.org/ctd/d/auburn-university-2019-ford-f150/7236210088.html,auburn,https://auburn.craigslist.org,32990,2019,ford,f150 supercrew cab xlt,good,6 cylinders,gas,6910,clean,other,1FTEW1CP9KFB57643,fwd,pickup,silver,https://images.craigslist.org/00r0r_iV4TYppIUV1_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2020-jeep-gladiator-mojave/7235942858.html,auburn,https://auburn.craigslist.org,47000,2020,jeep,gladiator,like new,6 cylinders,gas,10500,clean,automatic,1C6JJTEG0LL206955,4wd,pickup,grey,https://images.craigslist.org/00909_kPkElEcTZ5b_0gw0co_600x450.jpg,32.611442,-85.481615
https://auburn.craigslist.org/cto/d/salem-lariat/7235940317.html,auburn,https://auburn.craigslist.org,4500,2003,ford,f-150,good,other,gas,38207,clean,automatic,5Z0JW2FU1Y6717867,fwd,other,custom,https://images.craigslist.org/00606_bW4SoRpyFrw_0CI0t2_600x450.jpg,32.6212,-85.184
https://auburn.craigslist.org/ctd/d/auburn-university-2018-toyota-tacoma/7235646387.html,auburn,https://auburn.craigslist.org,28990,2018,toyota,tacoma double cab sr5,good,6 cylinders,gas,17117,clean,other,5TFAZ5CN1JX071294,fwd,pickup,black,https://images.craigslist.org/00q0q_bsxQJUEuvkL_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2012-ford-mustang-gt/7235307107.html,auburn,https://auburn.craigslist.org,20990,2012,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,37234,clean,other,1ZVBP8CF1C5266229,rwd,coupe,red,https://images.craigslist.org/01616_2sFmT4wsNaD_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2016-honda-civic-miles-cpo/7234696298.html,auburn,https://auburn.craigslist.org,15499,2016,honda,civic lx sedan 4d,like new,4 cylinders,gas,20580,clean,automatic,0S9GB6ZC3U6332341,fwd,other,grey,https://images.craigslist.org/00707_5VCDHkPL5dU_0CI0t2_600x450.jpg,32.5475,-85.4682
https://auburn.craigslist.org/ctd/d/roanoke-2016-chevrolet-silverado-1500/7234690164.html,auburn,https://auburn.craigslist.org,1746,2016,chevrolet,silverado 1500 lt z71,good,8 cylinders,other,29458,missing,automatic,3GCUKREC1GG389014,4wd,truck,white,https://images.craigslist.org/00303_52u3kXd2IqL_0CI0t2_600x450.jpg,33.1512,-85.3722
https://auburn.craigslist.org/ctd/d/auburn-university-2013-chevy-chevrolet/7234656040.html,auburn,https://auburn.craigslist.org,40590,2013,chevrolet,camaro zl1 convertible,good,8 cylinders,gas,7007,clean,other,2G1FZ3DP9D9804147,rwd,other,orange,https://images.craigslist.org/00y0y_6wubDLLikn3_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2020-jeep-wrangler/7234049465.html,auburn,https://auburn.craigslist.org,34990,2020,jeep,wrangler unlimited sport s,good,other,gas,17622,clean,automatic,1C4HJXDN5LW118223,4wd,SUV,red,https://images.craigslist.org/00q0q_5gHDarTZoQu_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/sacramento-2013-bmw-528i-528-528-xdrive/7233929294.html,auburn,https://auburn.craigslist.org,11500,2013,bmw,528i xdrive,excellent,4 cylinders,gas,115372,clean,automatic,WBAXH5C52DD115495,4wd,sedan,custom,https://images.craigslist.org/00303_1KNqfwUyJrM_0fe0bq_600x450.jpg,38.60755,-121.401945
https://auburn.craigslist.org/ctd/d/auburn-university-2012-bmw-m3/7233494314.html,auburn,https://auburn.craigslist.org,27990,2012,bmw,m3 convertible 2d,good,8 cylinders,gas,61881,clean,other,WBSDX9C51CE785198,rwd,other,black,https://images.craigslist.org/00i0i_1on43DpIXey_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/sacramento-2012-ford-150-fx2-4x2-4dr/7233204025.html,auburn,https://auburn.craigslist.org,15998,2012,ford,f-150,excellent,other,gas,154878,clean,automatic,1FTFW1CF0CFC59765,fwd,pickup,white,https://images.craigslist.org/00000_63pYDJJI6Mi_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2013-dodge-grand-caravan-sxt/7233203718.html,auburn,https://auburn.craigslist.org,7998,2013,dodge,grand caravan,excellent,other,gas,94325,clean,automatic,2C4RDGCG9DR687648,fwd,mini-van,grey,https://images.craigslist.org/00Z0Z_6l3kRHB8wmE_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2009-ford-flex-limited/7233202131.html,auburn,https://auburn.craigslist.org,8998,2009,ford,flex,excellent,other,gas,148452,clean,automatic,2FMDK53C89BA03282,fwd,wagon,blue,https://images.craigslist.org/00y0y_kmfMlYDR10E_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2015-dodge-challenger-sxt/7233201758.html,auburn,https://auburn.craigslist.org,17998,2015,dodge,challenger,excellent,other,gas,91661,clean,automatic,2C3CDZBG3FH740764,rwd,coupe,grey,https://images.craigslist.org/01515_7PjnR0Cv4gI_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2013-dodge-journey-american/7233201530.html,auburn,https://auburn.craigslist.org,10998,2013,dodge,journey,excellent,other,gas,43423,clean,automatic,3C4PDCAB8DT700460,fwd,SUV,silver,https://images.craigslist.org/00404_JeLhCCL6jE_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2015-ford-transit-connect/7233201268.html,auburn,https://auburn.craigslist.org,12998,2015,ford,transit connect cargo,excellent,other,gas,112974,clean,automatic,NM0LS7F75F1211151,fwd,other,white,https://images.craigslist.org/00707_3HACjwWK8K1_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2015-ford-mustang-ecoboost/7233201011.html,auburn,https://auburn.craigslist.org,13498,2015,ford,mustang,excellent,other,gas,89469,clean,manual,1FA6P8TH2F5377033,rwd,coupe,custom,https://images.craigslist.org/00R0R_2djKqx4IQZU_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2015-ford-fusion-se-4dr-sedan/7233200074.html,auburn,https://auburn.craigslist.org,8998,2015,ford,fusion,excellent,other,gas,76546,clean,automatic,1FA6P0H73F5107374,fwd,sedan,blue,https://images.craigslist.org/00G0G_apAstPEJ5vz_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/san-rafael-2019-lexus-nx-300-sport-for/7233191380.html,auburn,https://auburn.craigslist.org,29988,2019,lexus,nx 300 f sport,excellent,4 cylinders,gas,18022,clean,automatic,JTJYARBZ5K2150691,fwd,SUV,custom,https://images.craigslist.org/00y0y_ijvCba705BK_0fe0bq_600x450.jpg,37.963201,-122.509472
https://auburn.craigslist.org/ctd/d/san-rafael-2016-honda-civic-lx-for-only/7233190065.html,auburn,https://auburn.craigslist.org,15988,2016,honda,civic lx,excellent,4 cylinders,gas,35860,clean,automatic,19XFC2F58GE208158,fwd,sedan,custom,https://images.craigslist.org/00b0b_7kAVuyrqUvO_0fe0bq_600x450.jpg,37.963201,-122.509472
https://auburn.craigslist.org/ctd/d/san-rafael-2014-mercedes-benz-cla-250/7233189941.html,auburn,https://auburn.craigslist.org,20488,2014,mercedes,cla 250,excellent,4 cylinders,gas,46313,clean,automatic,WDDSJ4EB1EN119540,fwd,sedan,custom,https://images.craigslist.org/00M0M_9L6kalZiF7T_0fe0bq_600x450.jpg,37.963201,-122.509472
https://auburn.craigslist.org/ctd/d/auburn-university-2014-jeep-wrangler/7232940151.html,auburn,https://auburn.craigslist.org,28990,2014,jeep,wrangler unlimited sahara,good,6 cylinders,gas,39910,clean,other,1C4BJWEG2EL128762,4wd,other,black,https://images.craigslist.org/00A0A_a4AIgrQFZ6K_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2010-chevy-chevrolet/7232374487.html,auburn,https://auburn.craigslist.org,36990,2010,chevrolet,corvette grand sport,good,8 cylinders,gas,30665,clean,other,1G1YS3DW6A5108388,rwd,other,custom,https://images.craigslist.org/01717_9EHU1tFcKFH_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/alexander-city-chevy-caprice/7231869050.html,auburn,https://auburn.craigslist.org,2200,1986,chevrolet,caprice,good,other,gas,5077,clean,automatic,4Q0EP5PR2B2763744,fwd,other,custom,https://images.craigslist.org/00d0d_9Jxy2NCeqp4_0CI0t2_600x450.jpg,32.940606,-85.958746
https://auburn.craigslist.org/ctd/d/auburn-university-2016-ford-f150/7231766303.html,auburn,https://auburn.craigslist.org,33990,2016,ford,f150 supercrew cab xlt,good,8 cylinders,gas,18175,clean,automatic,1FTEW1CF8GKD93061,fwd,pickup,red,https://images.craigslist.org/00e0e_sUlxcUEIj3_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2016-toyota-tacoma/7231287950.html,auburn,https://auburn.craigslist.org,27590,2016,toyota,tacoma double cab sr5,good,6 cylinders,gas,24849,clean,other,5TFAZ5CN9GX019565,fwd,pickup,black,https://images.craigslist.org/00z0z_lW6En3cXGw_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2010-ford-fusion-sel-sedan-4d/7231143951.html,auburn,https://auburn.craigslist.org,6250,2010,ford,fusion sel,good,6 cylinders,gas,82000,clean,automatic,2Q3PX9XU3G8464955,fwd,sedan,silver,https://images.craigslist.org/00Z0Z_3R890TxQpwq_07K04m_600x450.jpg,32.5475,-85.4682
https://auburn.craigslist.org/ctd/d/auburn-university-2012-ford-mustang-gt/7230930424.html,auburn,https://auburn.craigslist.org,22990,2012,ford,mustang gt premium,good,8 cylinders,gas,18698,clean,other,1ZVBP8FF8C5218125,rwd,convertible,silver,https://images.craigslist.org/00d0d_6wE3Uwj2U0a_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2018-chevy-chevrolet/7230171255.html,auburn,https://auburn.craigslist.org,31990,2018,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,21240,clean,other,1G1FF1R71J0131544,rwd,coupe,black,https://images.craigslist.org/00I0I_1RgtUvhNCQs_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/sacramento-2013-cadillac-xts-luxury/7229898744.html,auburn,https://auburn.craigslist.org,12998,2013,cadillac,xts,excellent,other,gas,130527,clean,automatic,2G61P5S31D9216653,fwd,sedan,custom,https://images.craigslist.org/01414_9j2nmkV371Q_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2004-gmc-sierra-2500hd-work/7229854435.html,auburn,https://auburn.craigslist.org,17998,2004,gmc,sierra 2500hd,excellent,other,diesel,160026,clean,automatic,1GTHC23284F183122,rwd,pickup,black,https://images.craigslist.org/00w0w_kybk74iSdQP_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2017-gmc-terrain-sle-awd-4dr/7229852078.html,auburn,https://auburn.craigslist.org,14498,2017,gmc,terrain,excellent,other,gas,74716,clean,automatic,2GKFLSEK7H6352636,4wd,SUV,grey,https://images.craigslist.org/00s0s_aEmo5QH6NUU_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2018-hyundai-sonata-se-4dr/7229851204.html,auburn,https://auburn.craigslist.org,13998,2018,hyundai,sonata,excellent,other,gas,39784,clean,automatic,5NPE24AF5JH599184,fwd,sedan,black,https://images.craigslist.org/00x0x_dnAllbIy6LX_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2016-honda-odyssey-ex-4dr/7229851010.html,auburn,https://auburn.craigslist.org,14498,2016,honda,odyssey,excellent,other,gas,103492,clean,automatic,5FNRL5H69GB041422,fwd,mini-van,grey,https://images.craigslist.org/00g0g_fLWh9rb4SLM_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/auburn-university-2011-chevy-chevrolet/7229601549.html,auburn,https://auburn.craigslist.org,25590,2011,chevrolet,silverado 1500 crew,good,8 cylinders,gas,62404,clean,other,3GCPKTE36BG284164,4wd,pickup,silver,https://images.craigslist.org/00u0u_aTTdbID1Kn9_0ak07K_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/sacramento-2017-toyota-camry-le-4dr/7229266718.html,auburn,https://auburn.craigslist.org,14498,2017,toyota,camry,excellent,other,gas,50890,clean,automatic,4T1BF1FK9HU786032,fwd,sedan,black,https://images.craigslist.org/00T0T_jofhvXp3Zzv_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2011-subaru-outback-25i/7229266483.html,auburn,https://auburn.craigslist.org,8498,2011,subaru,outback,excellent,other,gas,138247,clean,automatic,4S4BRBKC2B3408501,4wd,wagon,red,https://images.craigslist.org/00k0k_12tSrgxCWMH_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2015-toyota-prius-five-4dr/7229265364.html,auburn,https://auburn.craigslist.org,7998,2015,toyota,prius,excellent,other,hybrid,137720,clean,automatic,JTDKN3DU9F1958887,fwd,hatchback,white,https://images.craigslist.org/00I0I_8EwHA9Fz8xf_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2014-subaru-impreza-20i/7229265094.html,auburn,https://auburn.craigslist.org,12998,2014,subaru,impreza,excellent,other,gas,99598,clean,automatic,JF1GPAU63E8325853,4wd,wagon,silver,https://images.craigslist.org/00F0F_j7yIeuD1XCp_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2012-subaru-legacy-25i/7229264602.html,auburn,https://auburn.craigslist.org,8998,2012,subaru,legacy,excellent,other,gas,98056,clean,automatic,4S3BMBG67C3024303,4wd,sedan,black,https://images.craigslist.org/00P0P_flXu5Dw7Qpu_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/auburn-university-2017-jeep-wrangler/7229031989.html,auburn,https://auburn.craigslist.org,30990,2017,jeep,wrangler unlimited sport s,good,6 cylinders,gas,26451,clean,other,1C4HJWDG6HL702229,4wd,other,blue,https://images.craigslist.org/00c0c_1gCUGosl6wJ_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-low-mile-supercharged-jeep/7228922985.html,auburn,https://auburn.craigslist.org,48000,2007,jeep,wrangler sahara,excellent,6 cylinders,gas,24000,clean,manual,6S2SF4GY4C8065086,4wd,other,black,https://images.craigslist.org/00y0y_jgUdQ4Vgucf_0jm0ew_600x450.jpg,32.609009,-85.481011
https://auburn.craigslist.org/ctd/d/auburn-university-2012-chevy-chevrolet/7228537393.html,auburn,https://auburn.craigslist.org,39590,2012,chevrolet,corvette grand sport,good,8 cylinders,gas,18139,clean,automatic,1G1YW3DW1C5104885,rwd,other,blue,https://images.craigslist.org/00t0t_gMrQWpIA0DU_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2019-infiniti-q60-2d/7228389071.html,auburn,https://auburn.craigslist.org,34972,2019,infiniti,q60 3.0t premium coupe,like new,other,gas,29575,clean,automatic,5R0PI0EJ5S0304943,fwd,other,custom,https://images.craigslist.org/00h0h_gfhtCJQjjey_0ak07K_600x450.jpg,32.592,-85.5189
https://auburn.craigslist.org/cto/d/prattville-2015-jeep-wrangler-freedom/7228156160.html,auburn,https://auburn.craigslist.org,27500,2015,jeep,wrangler unlimited,like new,6 cylinders,gas,84000,lien,automatic,5B8FS7TN1P4875812,4wd,SUV,white,https://images.craigslist.org/00R0R_8rNrOTmrKxo_0q80hq_600x450.jpg,32.4715,-86.4831
https://auburn.craigslist.org/ctd/d/auburn-university-2019-ford-f150/7227857419.html,auburn,https://auburn.craigslist.org,25990,2019,ford,f150 regular cab xl pickup,good,8 cylinders,gas,5439,clean,other,1FTMF1C51KKD38589,fwd,pickup,white,https://images.craigslist.org/00X0X_4mtmT797s24_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2018-toyota-tacoma/7227394599.html,auburn,https://auburn.craigslist.org,28990,2018,toyota,tacoma double cab sr5,good,6 cylinders,gas,17499,clean,other,5TFAZ5CN3JX064590,fwd,pickup,grey,https://images.craigslist.org/00x0x_a6cxK97bxPv_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/ctd/d/auburn-university-2012-ford-mustang-gt/7226976391.html,auburn,https://auburn.craigslist.org,24990,2012,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,20882,clean,other,1ZVBP8CF6C5288209,rwd,coupe,blue,https://images.craigslist.org/00a0a_aT8RYVevaIS_0gw0co_600x450.jpg,32.59,-85.48
https://auburn.craigslist.org/cto/d/auburn-2008-chevy-hhr/7226955211.html,auburn,https://auburn.craigslist.org,1000,2008,chevrolet,hhr lt,fair,other,gas,7412,clean,automatic,8W8MI1EE7S0009561,fwd,SUV,custom,https://images.craigslist.org/01111_hCVxsGjZtOH_0CI0gY_600x450.jpg,32.5475,-85.4682
https://auburn.craigslist.org/ctd/d/sacramento-2016-mazda-mazda3-sport-4dr/7226689081.html,auburn,https://auburn.craigslist.org,13998,2016,mazda,mazda3,excellent,other,gas,10420,clean,automatic,JM1BM1J79G1285932,fwd,hatchback,white,https://images.craigslist.org/00g0g_11aieRpaWn3_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2014-mini-countryman-cooper/7226688622.html,auburn,https://auburn.craigslist.org,7998,2014,mini,countryman,excellent,other,gas,112474,clean,automatic,WMWZB3C53EWR36402,fwd,wagon,blue,https://images.craigslist.org/01111_dIqu95dZ786_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2007-mazda-rx-sport-4dr/7226687735.html,auburn,https://auburn.craigslist.org,7998,2007,mazda,rx-8,excellent,other,gas,105290,clean,manual,JM1FE173270210580,rwd,coupe,blue,https://images.craigslist.org/00101_4BWmbx4GaE2_0cU09G_600x450.jpg,38.641098,-121.428624
https://auburn.craigslist.org/ctd/d/sacramento-2012-mini-cooper-countryman/7226687427.html,auburn,https://auburn.craigslist.org,8498,2012,mini,cooper countryman,excellent,other,gas,122585,clean,automatic,WMWZB3C53CWM04421,fwd,wagon,blue,https://images.craigslist.org/01616_bxdQAnWkpHn_0cU09G_600x450.jpg,38.641098,-121.428624
